payment_id,merchant_id,payment_type,status,created_at,payment_time,amount,currency,channel,payment_method_type,card_number,card_cvv,card_exp_month,card_exp_year,customer_name,customer_email,customer_phone,billing_address,ip_address,device_id,export_batch_id
trx_hmoim45nyv8qm61htg,ldg_ohvkc3,transaction_in,successful,2025-08-28T06:35:28.222531Z,2025-08-28T08:32:28.222531Z,1133.07,EUR,pos,card,**** **** **** 0522,614,10,2028,Casey Quincy,casey.perry.459@example.test,+49315964175,"132 Rue de Rivoli, Berlin",163.114.182.157,dev_opapzcmojsup,exp_md5v3ns4bd
trx_jfof7a9myzx86w7ung,ldg_kju8ju,transaction_in,pending,2025-12-15T15:28:16.868971Z,2025-12-15T15:35:16.868971Z,895.72,GBP,api,card,**** **** **** 0358,510,1,2034,Quinn Dawson,bailey.reed.531@example.test,+49878693670,"103 Baker Street, Hamburg",180.237.246.106,dev_kj7txme63frb,exp_md5v3ns4bd
trx_q1219zyqxdn6ki8fyh,ldg_kju8ju,transaction_in,pending,2025-09-27T03:50:04.611227Z,2025-09-27T04:24:04.611227Z,1139.86,EUR,api,card,**** **** **** 1979,634,9,2031,Bailey Ellis,sawyer.perry.365@example.test,+34592312901,"123 Baker Street, Paris",32.80.197.29,dev_54539jthpfv5,exp_md5v3ns4bd
trx_qd4uub9j70tsg9acpq,ldg_9gdel3,transaction_in,successful,2026-01-02T00:35:50.096119Z,2026-01-02T01:44:50.096119Z,781.76,USD,link,wallet,**** **** **** 6128,393,11,2034,Rowan Sutton,harper.blake.478@example.test,+34232488626,"120 Avenida da Liberdade, Berlin",137.88.112.49,dev_udnc9kodhhhw,exp_md5v3ns4bd
trx_dj3dhronqt0duvlidn,vnd_fpfp,transaction_in,successful,2025-09-09T14:20:32.439738Z,2025-09-09T15:49:32.439738Z,318.26,GBP,invoice,card,**** **** **** 7626,787,5,2030,Cameron Hayes,harper.ellis.518@example.test,+34439961800,"19 Avenida da Liberdade, Hamburg",170.143.245.70,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_3zu7w1a1lssjyc7hah,vnd_4buk,transaction_out,pending,2025-05-29T19:05:35.279800Z,2025-05-29T20:52:35.279800Z,1723.21,USD,api,card,**** **** **** 1480,882,1,2028,Reese Brooks,cameron.jordan.942@example.test,+33201456081,"35 Unter den Linden, Madrid",74.126.189.135,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_i13ysgj7da36blxwa9,ldg_du46aq,transaction_in,successful,2025-05-10T02:24:40.170807Z,2025-05-10T03:10:40.170807Z,2400.66,USD,online,wallet,**** **** **** 1880,933,2,2035,Bailey Perry,jordan.hayden.294@example.test,+31907678882,"108 Calle Mayor, Paris",225.243.51.81,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_855l9fjnu9jo4eyylo,vnd_1qwb,transfer_in,successful,2025-08-07T01:21:03.955486Z,2025-08-07T02:43:03.955486Z,294.93,EUR,online,['bank_transfer'],**** **** **** 8341,738,9,2027,Riley Perry,mason.ellis.234@example.test,+44196600469,"168 Calle Mayor, Madrid",155.246.132.178,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_hbz4krjp64ooz7npoq,vnd_4buk,transfer_out,failed,2025-08-14T16:29:46.870722Z,2025-08-14T17:03:46.870722Z,403.48,USD,online,['bank_transfer'],**** **** **** 9110,082,7,2036,Riley Keller,morgan.hayes.179@example.test,+351348615876,"78 Rue de Rivoli, Berlin",175.133.143.41,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_idf4ub0iid5q2nbeae,ldg_x90qoi,transfer_out,successful,2025-04-08T19:51:05.722072Z,2025-04-08T20:22:05.722072Z,1204.1,USD,link,['bank_transfer'],**** **** **** 4847,252,9,2035,Taylor Palmer,jordan.brooks.417@example.test,+353437326162,"150 Calle Mayor, Berlin",89.71.201.177,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_nitowjcmjdk21akug5,vnd_7bsf,transaction_out,failed,2025-11-24T20:14:21.414008Z,2025-11-24T22:01:21.414008Z,1229.29,GBP,link,card,**** **** **** 8046,054,1,2032,Skyler Blake,cameron.rowe.873@example.test,+39172481900,"132 Rue de Rivoli, Rome",191.35.95.22,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_2jz8fe8b8rfd14sr71,ldg_du46aq,transaction_in,successful,2025-10-23T15:19:24.629668Z,2025-10-23T16:23:24.629668Z,2214.37,USD,invoice,card,**** **** **** 4145,863,9,2032,Skyler Dawson,harper.carter.593@example.test,+33568842364,"91 Avenida da Liberdade, Madrid",219.185.7.50,dev_t5nsh2kd7zoe,exp_md5v3ns4bd
trx_0dthanmt4y1737jd4w,vnd_fpfp,transfer_out,successful,2025-10-25T16:47:53.947569Z,2025-10-25T17:35:53.947569Z,1763.46,EUR,invoice,['bank_transfer'],**** **** **** 3229,026,11,2031,Logan Hayden,rowan.keller.805@example.test,+31294611093,"125 Baker Street, Amsterdam",227.135.252.69,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_m2b9ai922efw0q57j3,vnd_1qwb,transaction_in,successful,2025-05-04T11:45:38.345047Z,2025-05-04T12:48:38.345047Z,2190.52,EUR,online,card,**** **** **** 7950,555,7,2027,Harper Dawson,parker.blake.997@example.test,+351060118692,"119 Rue de Rivoli, Amsterdam",80.180.76.221,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ypyqejwo5vdkjl3yt3,ldg_x90qoi,transaction_in,successful,2025-07-08T16:13:50.950503Z,2025-07-08T16:20:50.950503Z,485.86,EUR,link,card,**** **** **** 7035,188,3,2036,Reese Sutton,logan.shaw.423@example.test,+351932426049,"129 Baker Street, Porto",164.79.151.153,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_6q9typujus3k9ky5ac,vnd_fpfp,transaction_in,successful,2025-05-04T08:46:59.047748Z,2025-05-04T09:43:59.047748Z,865.58,USD,link,wallet,**** **** **** 1620,660,1,2027,Skyler Keller,taylor.sutton.277@example.test,+353241272739,"30 Via Roma, Rome",76.230.20.162,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_korrvy7sxi09h2zkit,vnd_b5qo,transfer_out,refunded,2025-10-31T13:23:51.712253Z,2025-10-31T15:11:51.712253Z,1804.75,EUR,pos,['bank_transfer'],**** **** **** 5189,145,1,2034,Parker Carter,bailey.harper.412@example.test,+353638529418,"79 Calle Mayor, Madrid",145.235.131.34,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_bud1467291eui1wk56,vnd_7bsf,transfer_out,successful,2025-11-19T13:21:00.310100Z,2025-11-19T14:43:00.310100Z,233.68,EUR,pos,['bank_transfer'],**** **** **** 5330,220,1,2032,Dakota Brooks,mason.foster.467@example.test,+31199532762,"3 Via Roma, Berlin",15.15.106.11,dev_pmnwq4sr4bnpd,exp_md5v3ns4bd
trx_wktl65aonyj40nh723,ldg_l7i3by,transfer_out,successful,2025-02-26T10:17:08.911155Z,2025-02-26T11:34:08.911155Z,384.96,EUR,pos,['bank_transfer'],**** **** **** 0795,116,10,2036,Harper Brooks,avery.ellis.508@example.test,+353705219079,"195 Avenida da Liberdade, Amsterdam",64.51.121.118,dev_5cjvbdethvmn,exp_md5v3ns4bd
trx_c3c6v62ek99cfjugcu,vnd_b5qo,transaction_in,successful,2025-04-07T10:59:08.826614Z,2025-04-07T11:41:08.826614Z,483.28,EUR,invoice,wallet,**** **** **** 0308,719,3,2031,Logan Miller,avery.hayden.084@example.test,+44252370194,"159 Unter den Linden, Rome",5.250.232.17,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_k8fs6k8lq0un59lcuj,ldg_x90qoi,transfer_in,successful,2025-05-23T01:54:58.072059Z,2025-05-23T02:18:58.072059Z,1453.22,USD,pos,['bank_transfer'],**** **** **** 0936,343,8,2031,Jamie Bennett,harper.keller.381@example.test,+353689516062,"42 Rue de Rivoli, Paris",122.77.48.94,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_xjz35dxpub815tv6o2,ldg_v1tqwt,transfer_in,successful,2025-03-19T06:44:58.126192Z,2025-03-19T07:58:58.126192Z,2270.6,EUR,pos,['bank_transfer'],**** **** **** 9678,432,12,2029,Morgan Rowe,bailey.jordan.095@example.test,+39822289190,"101 Rue de Rivoli, Porto",223.217.57.19,dev_m8zm0434sw8f,exp_md5v3ns4bd
trx_f0ah5wm4n2g7gdm86o,ldg_du46aq,transaction_out,failed,2025-09-26T17:22:35.008776Z,2025-09-26T17:40:35.008776Z,1473.68,EUR,online,card,**** **** **** 7703,163,7,2026,Casey Palmer,bailey.harper.471@example.test,+44131917504,"9 Unter den Linden, Lisbon",37.144.230.41,dev_x7nka3x1ects,exp_md5v3ns4bd
trx_5u7qzn469oc49xl0mt,ldg_kju8ju,transaction_out,successful,2025-06-04T12:20:02.655541Z,2025-06-04T13:26:02.655541Z,1389.39,USD,invoice,card,**** **** **** 7005,505,12,2026,Bailey Harper,jamie.jordan.710@example.test,+31836248118,"159 Via Roma, Lisbon",138.180.60.80,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_3q6qp14g6gwp7ic7vc,ldg_du46aq,transaction_in,refunded,2025-12-24T17:50:08.189536Z,2025-12-24T18:40:08.189536Z,1057.16,EUR,pos,card,**** **** **** 8144,251,10,2029,Jamie Jordan,jordan.carter.658@example.test,+33436512637,"152 Rue de Rivoli, Berlin",87.201.142.27,dev_ltqzo16zq64k,exp_md5v3ns4bd
trx_rgwuyobjrnam2r0brk,ldg_l7i3by,transaction_out,failed,2025-11-15T14:12:01.804139Z,2025-11-15T15:33:01.804139Z,699.7,EUR,link,wallet,**** **** **** 0387,501,12,2035,Riley Shaw,reese.palmer.807@example.test,+34061150008,"56 Avenida da Liberdade, Hamburg",28.218.24.106,dev_8zd8m98flce13,exp_md5v3ns4bd
trx_l44urdqz2n8fr1cs7x,ldg_x90qoi,transfer_in,refunded,2025-06-07T06:18:19.558221Z,2025-06-07T07:03:19.558221Z,924.29,GBP,online,['bank_transfer'],**** **** **** 3715,784,7,2035,Jamie Reed,dakota.hayden.168@example.test,+33196874534,"145 Rue de Rivoli, London",206.42.95.147,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_ncwmd41jxtw0zqzpxe,ldg_v1tqwt,transfer_out,successful,2025-11-09T23:46:26.005141Z,2025-11-10T00:54:26.005141Z,868.65,EUR,online,['bank_transfer'],**** **** **** 6168,977,12,2033,Cameron Carter,emerson.carter.854@example.test,+39170864952,"134 Calle Mayor, Amsterdam",191.78.138.176,dev_jtu5gibjpf6ay,exp_md5v3ns4bd
trx_y6iq5r5ex7a3zqdags,vnd_f41a,transfer_out,successful,2025-12-27T07:37:28.668783Z,2025-12-27T08:24:28.668783Z,1427.37,USD,online,['bank_transfer'],**** **** **** 4677,577,6,2033,Logan Hayden,mason.foster.763@example.test,+39371849356,"37 Avenida da Liberdade, London",26.25.43.121,dev_oys5efndhgxc,exp_md5v3ns4bd
trx_w39zxpw0wyocoaao45,vnd_4buk,transaction_in,refunded,2025-05-01T21:00:04.546155Z,2025-05-01T22:16:04.546155Z,467.94,EUR,invoice,card,**** **** **** 1529,589,6,2031,Morgan Rowe,riley.keller.591@example.test,+49668529678,"151 Calle Mayor, Porto",40.84.220.217,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_r8x4flbhq6a7nmzlg6,ldg_7mkswd,transaction_in,failed,2025-12-23T12:44:57.668809Z,2025-12-23T13:22:57.668809Z,1762.51,GBP,link,wallet,**** **** **** 7423,479,9,2028,Cameron Carter,morgan.shaw.850@example.test,+34169321700,"38 Via Roma, Berlin",175.191.98.222,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_psc8j3gbuhawhcq8b8,ldg_kju8ju,transaction_out,successful,2025-05-20T05:32:01.394315Z,2025-05-20T07:02:01.394315Z,922.16,EUR,invoice,card,**** **** **** 7473,342,6,2027,Cameron Dawson,jamie.miller.090@example.test,+39845543185,"171 Unter den Linden, Paris",175.175.119.227,dev_mfp2rtmlf6g4,exp_md5v3ns4bd
trx_5bfkz10na3qdsquskl,ldg_7mkswd,transaction_out,failed,2025-05-10T14:04:51.378076Z,2025-05-10T14:23:51.378076Z,1500.45,USD,online,wallet,**** **** **** 8527,698,6,2033,Taylor Hayes,morgan.carter.241@example.test,+33453305666,"17 Rue de Rivoli, London",93.223.28.29,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_dzrwgrgarobh0qsuvb,vnd_5goi,transaction_in,successful,2025-11-11T03:19:32.534848Z,2025-11-11T04:03:32.534848Z,1190.1,GBP,pos,wallet,**** **** **** 4667,052,6,2036,Quinn Foster,morgan.blake.766@example.test,+33366667523,"48 Rue de Rivoli, Rome",162.192.175.177,dev_sssgt2ylvr49i,exp_md5v3ns4bd
trx_ci3x4ydce0osolk4nb,vnd_4buk,transfer_out,refunded,2025-06-06T03:35:27.463417Z,2025-06-06T04:04:27.463417Z,1635.94,USD,pos,['bank_transfer'],**** **** **** 3564,626,2,2029,Jordan Quincy,jordan.ellis.470@example.test,+353268793262,"29 Baker Street, Paris",185.54.38.37,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ci3x4ydce0osolk4nb,vnd_4buk,transfer_out,refunded,2025-06-06T04:39:27.463417Z,2025-06-06T04:04:27.463417Z,1670.94,USD,pos,['bank_transfer'],**** **** **** 3564,626,2,2029,Jordan Quincy,jordan.ellis.470@example.test,+353268793262,"29 Baker Street, Paris",185.54.38.37,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_chvea8xrtbvmig6p0k,ldg_ohvkc3,transfer_out,successful,2025-05-13T05:17:09.823974Z,2025-05-13T05:55:09.823974Z,2090.3,EUR,link,['bank_transfer'],**** **** **** 2094,192,9,2033,Mason Foster,avery.hayes.425@example.test,+44123532631,"192 Avenida da Liberdade, Hamburg",69.128.242.190,dev_opapzcmojsup,exp_md5v3ns4bd
trx_ieocqremuyv2vwpn4p,ldg_x90qoi,transfer_in,pending,2025-04-21T12:41:52.309480Z,2025-04-21T14:05:52.309480Z,1386.22,USD,api,['bank_transfer'],**** **** **** 3355,842,7,2034,Taylor Hayes,sawyer.dawson.202@example.test,+353691736862,"26 Rue de Rivoli, Amsterdam",27.243.235.136,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_oadozgk8rj9c9kxq3n,vnd_h6dq,transaction_in,refunded,2025-09-12T06:08:36.912244Z,2025-09-12T07:24:36.912244Z,1971.34,EUR,api,wallet,**** **** **** 4399,944,7,2034,Avery Dawson,logan.jordan.619@example.test,+353936289594,"161 Avenida da Liberdade, Hamburg",68.136.61.12,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_tqfps7262lzbe2o3ja,vnd_w1t3,transfer_in,refunded,2025-07-05T20:07:37.054136Z,2025-07-05T21:33:37.054136Z,1633.93,GBP,online,['bank_transfer'],**** **** **** 3822,133,8,2028,Dakota Shaw,taylor.rowe.751@example.test,+351024959581,"77 Baker Street, Paris",113.192.142.91,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_wfdxin943s2o1xgrc7,ldg_v1tqwt,transfer_in,failed,2025-10-17T19:17:41.023951Z,2025-10-17T19:31:41.023951Z,2444.54,EUR,link,['bank_transfer'],**** **** **** 8503,561,7,2026,Parker Carter,parker.quincy.872@example.test,+31819646695,"95 Unter den Linden, Paris",196.10.10.191,dev_4miy1lyhijsa,exp_md5v3ns4bd
trx_byqmt0d6c1bp2glh1r,ldg_kju8ju,transaction_out,successful,2025-10-14T06:45:07.945789Z,2025-10-14T07:13:07.945789Z,458.73,EUR,invoice,card,**** **** **** 2710,623,5,2029,Rowan Bennett,mason.dawson.807@example.test,+33402078356,"173 Baker Street, Lisbon",28.179.43.86,dev_54539jthpfv5,exp_md5v3ns4bd
trx_j4f9sfkf0rh3g1mexu,vnd_4buk,transfer_out,pending,2025-07-29T18:09:48.369897Z,2025-07-29T18:18:48.369897Z,1607.07,EUR,invoice,['bank_transfer'],**** **** **** 7892,854,11,2031,Harper Dawson,skyler.rowe.953@example.test,+353387666919,"65 Unter den Linden, Paris",239.225.121.162,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_hn69sfow72snna6jeb,vnd_w1t3,transaction_in,failed,2025-07-27T12:17:35.058388Z,2025-07-27T13:38:35.058388Z,1711.44,USD,online,card,**** **** **** 2106,309,7,2027,Jordan Dawson,riley.rowe.438@example.test,+44220612615,"182 Avenida da Liberdade, Paris",114.147.137.228,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_qskw7aewimq7qxw71k,vnd_fpfp,transaction_out,refunded,2025-09-10T20:19:34.034841Z,2025-09-10T20:46:34.034841Z,199.93,EUR,pos,wallet,**** **** **** 4223,521,12,2032,Cameron Hayes,bailey.miller.119@example.test,+49754613590,"130 Rue de Rivoli, Lisbon",224.234.195.41,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_wemvoj7lg5a95oli01,vnd_1qwb,transfer_in,successful,2025-03-30T17:40:11.774995Z,2025-03-30T18:24:11.774995Z,2277.93,USD,pos,['bank_transfer'],**** **** **** 3892,049,6,2036,Reese Hayes,emerson.miller.755@example.test,+351778509214,"63 Baker Street, Lisbon",222.22.177.176,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_8gtei79w6nqzupwv83,ldg_7mkswd,transfer_in,failed,2025-04-20T07:37:56.509007Z,2025-04-20T08:33:56.509007Z,192.09,EUR,online,['bank_transfer'],**** **** **** 2855,652,8,2033,Cameron Dawson,mason.keller.820@example.test,+353732031619,"140 Rue de Rivoli, Porto",168.246.171.242,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_ebo0lblsdyxybg2lve,vnd_fpfp,transaction_out,successful,2025-07-20T06:38:14.251477Z,2025-07-20T08:21:14.251477Z,1062.43,USD,api,card,**** **** **** 3895,491,7,2029,Cameron Dawson,reese.miller.778@example.test,+39886317337,"130 Baker Street, Lisbon",2.152.217.74,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_00vu4j1sng5dpiq1im,ldg_x90qoi,transfer_out,failed,2025-05-07T03:50:23.735142Z,2025-05-07T05:10:23.735142Z,885.32,EUR,online,['bank_transfer'],**** **** **** 4769,705,7,2026,Avery Blake,harper.sutton.497@example.test,+44065666301,"172 Rue de Rivoli, Dublin",14.236.153.6,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_qyjma3xu4e5ihj906a,ldg_x90qoi,transfer_out,successful,2025-08-01T02:01:13.927212Z,2025-08-01T03:04:13.927212Z,1018.43,EUR,invoice,['bank_transfer'],**** **** **** 6573,265,5,2032,Casey Foster,dakota.perry.275@example.test,+34694293827,"141 Calle Mayor, Lisbon",14.197.10.103,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_0268l8wsoeadsudjc7,vnd_1qwb,transaction_out,refunded,2025-09-29T07:50:17.975403Z,2025-09-29T08:06:17.975403Z,236.37,EUR,online,card,**** **** **** 8300,156,4,2031,Dakota Quincy,quinn.shaw.188@example.test,+33058826073,"50 Avenida da Liberdade, Paris",70.128.183.11,dev_vh4isy18so0z,exp_md5v3ns4bd
trx_n331dxkozh5hdm87ma,ldg_x90qoi,transaction_in,pending,2025-05-10T10:43:24.863861Z,2025-05-10T11:04:24.863861Z,316.05,EUR,invoice,card,**** **** **** 0177,725,6,2026,Casey Sutton,cameron.perry.528@example.test,+353116985827,"90 Via Roma, Madrid",118.81.139.37,dev_2gtn9khmccz5,exp_md5v3ns4bd
trx_0r29kmodmkse1cru2a,ldg_l7i3by,transfer_in,refunded,2025-11-11T05:19:58.555496Z,2025-11-11T05:53:58.555496Z,2181.59,USD,api,['bank_transfer'],**** **** **** 6342,959,5,2027,Riley Miller,rowan.harper.382@example.test,+44717118880,"70 Baker Street, Berlin",217.247.216.33,dev_shterdswpq32,exp_md5v3ns4bd
trx_r2im9toenrw42a6m3n,ldg_ur9fx3,transaction_in,successful,2025-10-13T17:08:03.032380Z,2025-10-13T18:08:03.032380Z,581.29,USD,link,wallet,**** **** **** 2535,043,2,2030,Casey Quincy,dakota.hayden.487@example.test,+31585658720,"158 Rue de Rivoli, Hamburg",159.107.33.231,dev_tk7se3x3ubon,exp_md5v3ns4bd
trx_jbxyhg18ox1ga8pe0o,ldg_l7i3by,transaction_out,refunded,2025-09-20T21:12:43.389008Z,2025-09-20T21:21:43.389008Z,1273.0,EUR,api,card,**** **** **** 3489,533,9,2027,Harper Dawson,emerson.bennett.404@example.test,+33647178870,"23 Unter den Linden, Dublin",14.181.199.65,dev_uazv8ihbrood,exp_md5v3ns4bd
trx_k54gplbrv1vg6im1py,vnd_fpfp,transaction_in,pending,2025-04-26T01:03:30.210728Z,2025-04-26T01:13:30.210728Z,1001.79,EUR,invoice,wallet,**** **** **** 1979,811,9,2026,Riley Shaw,emerson.brooks.371@example.test,+39399140906,"63 Calle Mayor, Rome",114.94.43.112,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_x99uzwgry8ozfdk296,vnd_b5qo,transaction_in,successful,2025-11-16T18:15:14.363512Z,2025-11-16T20:00:14.363512Z,1608.46,GBP,link,card,**** **** **** 6496,113,3,2036,Logan Bennett,riley.brooks.692@example.test,+44347996686,"138 Baker Street, Madrid",223.51.148.69,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_j7qzlu9e4ql91cfn41,vnd_4buk,transfer_out,refunded,2025-04-16T11:32:01.777929Z,2025-04-16T12:07:01.777929Z,2098.26,USD,online,['bank_transfer'],**** **** **** 1234,479,2,2036,Cameron Brooks,taylor.reed.553@example.test,+31979977500,"18 Calle Mayor, Paris",253.97.11.172,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_agx838aax8iyv8ek9c,ldg_du46aq,transaction_in,successful,2025-07-19T17:45:33.368857Z,2025-07-19T19:19:33.368857Z,983.72,EUR,online,card,**** **** **** 7391,960,12,2030,Dakota Shaw,jordan.quincy.947@example.test,+353277639380,"81 Calle Mayor, London",6.159.69.17,dev_lnih9w01klcp,exp_md5v3ns4bd
trx_0bzt7a8042kgltc21l,ldg_ur9fx3,transaction_in,pending,2025-03-27T15:13:26.551911Z,2025-03-27T15:49:26.551911Z,111.93,USD,link,wallet,**** **** **** 1695,558,10,2033,Morgan Rowe,riley.brooks.948@example.test,+31125724434,"55 Unter den Linden, London",202.172.91.213,dev_u2a39cd7jopc,exp_md5v3ns4bd
trx_8s1hahcc6qondzagto,vnd_b5qo,transfer_in,pending,2025-04-13T19:21:05.636121Z,2025-04-13T19:52:05.636121Z,1605.45,EUR,invoice,['bank_transfer'],**** **** **** 9152,737,6,2033,Dakota Rowe,taylor.perry.184@example.test,+39672146261,"158 Baker Street, Porto",10.15.167.93,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_q02jui13gx8lca3juy,vnd_b5qo,transaction_in,successful,2025-04-11T07:52:45.138683Z,2025-04-11T08:33:45.138683Z,445.36,USD,invoice,wallet,**** **** **** 0267,434,5,2032,Jordan Foster,morgan.jordan.522@example.test,+31106267979,"70 Avenida da Liberdade, Amsterdam",97.38.195.232,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_4yeyf5mr7k5iaf20es,vnd_w1t3,transaction_out,refunded,2025-07-23T07:50:06.320845Z,2025-07-23T09:33:06.320845Z,767.29,GBP,invoice,card,**** **** **** 5099,501,5,2030,Bailey Perry,avery.dawson.429@example.test,+49702215982,"4 Via Roma, Porto",19.59.203.162,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_o85qq21an9ysccgrpk,vnd_uh1w,transaction_in,pending,2025-12-22T05:41:47.236371Z,2025-12-22T07:06:47.236371Z,1878.15,EUR,online,card,**** **** **** 0819,466,9,2028,Jordan Harper,dakota.ellis.987@example.test,+39222628320,"181 Avenida da Liberdade, Amsterdam",23.163.191.102,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_bg4rgsra8whyewbbjs,ldg_ohvkc3,transfer_out,successful,2025-03-16T18:32:43.364188Z,2025-03-16T18:45:43.364188Z,1728.48,EUR,link,['bank_transfer'],**** **** **** 9805,168,1,2030,Emerson Foster,morgan.ellis.301@example.test,+33681085320,"36 Calle Mayor, London",237.68.217.219,dev_opapzcmojsup,exp_md5v3ns4bd
trx_gpaf1sawmk7n3902cl,vnd_a63n,transfer_out,successful,2025-11-01T17:36:59.561111Z,2025-11-01T18:57:59.561111Z,1981.05,USD,pos,['bank_transfer'],**** **** **** 8140,681,11,2034,Parker Carter,casey.dawson.351@example.test,+353951990605,"63 Via Roma, Lisbon",78.25.158.174,dev_yo6qxzeii8kq,exp_md5v3ns4bd
trx_lmnkdgufmlb62jua1e,ldg_ur9fx3,transfer_in,successful,2025-05-21T07:01:23.304147Z,2025-05-21T07:54:23.304147Z,1061.96,USD,link,['bank_transfer'],**** **** **** 5297,433,9,2031,Bailey Perry,jamie.quincy.453@example.test,+39433943288,"25 Rue de Rivoli, Hamburg",190.36.178.77,dev_u2a39cd7jopc,exp_md5v3ns4bd
trx_rzrgie624pufhyoede,vnd_h6dq,transaction_in,successful,2025-09-07T15:48:18.483556Z,2025-09-07T17:19:18.483556Z,2339.18,EUR,online,wallet,**** **** **** 7583,559,9,2029,Casey Quincy,reese.palmer.242@example.test,+39779144432,"80 Avenida da Liberdade, Rome",208.81.2.90,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_l51n0wxv9e6fxpxzau,vnd_7bsf,transaction_in,failed,2025-11-20T19:51:50.657005Z,2025-11-20T20:14:50.657005Z,628.51,GBP,invoice,wallet,**** **** **** 9603,970,2,2028,Harper Rowe,reese.blake.242@example.test,+351894057399,"162 Via Roma, London",180.219.133.245,dev_pmnwq4sr4bnpd,exp_md5v3ns4bd
trx_de61l2axb520qybpq7,vnd_4buk,transaction_in,pending,2025-03-16T19:03:02.300654Z,2025-03-16T19:46:02.300654Z,2188.0,EUR,online,wallet,**** **** **** 5734,372,9,2034,Cameron Dawson,cameron.shaw.306@example.test,+351619768119,"131 Via Roma, Porto",70.49.170.139,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_h5yuvgzi7w3g7h8qcb,vnd_b5qo,transfer_in,successful,2025-05-29T05:19:14.830275Z,2025-05-29T06:06:14.830275Z,1923.59,EUR,invoice,['bank_transfer'],**** **** **** 3605,618,10,2031,Sawyer Hayes,harper.hayden.770@example.test,+33866152338,"91 Unter den Linden, Porto",68.96.83.43,dev_4o0xt2xdxsrc,exp_md5v3ns4bd
trx_wvjmmlp4jo5nx8a3m2,vnd_1qwb,transfer_in,pending,2025-09-07T21:27:27.126322Z,2025-09-07T22:26:27.126322Z,376.41,GBP,api,['bank_transfer'],**** **** **** 2105,339,9,2032,Mason Keller,sawyer.rowe.341@example.test,+351990442377,"6 Unter den Linden, Madrid",67.25.190.113,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_wvjmmlp4jo5nx8a3m2,vnd_1qwb,transfer_in,pending,2025-09-07T21:27:27.126322Z,,376.41,GBP,api,['bank_transfer'],**** **** **** 2105,339,9,2032,Mason Keller,sawyer.rowe.341@example.test,+351990442377,"6 Unter den Linden, Madrid",67.25.190.113,dev_o9gqey07j0jm,exp_md5v3ns4bd
trx_nostpzt4fkdlpgrny3,ldg_ur9fx3,transaction_out,successful,2025-10-17T11:30:45.817680Z,2025-10-17T13:18:45.817680Z,956.42,USD,online,card,**** **** **** 1751,984,9,2026,Casey Foster,sawyer.shaw.619@example.test,+31926612629,"10 Via Roma, Dublin",161.175.92.230,dev_tk7se3x3ubon,exp_md5v3ns4bd
